fc,p.val,auc,auc.ci.l,auc.ci.h,pr.shift,pr.n,pr.p,p.adj,mOTU_nr,kingdom,phylum,class,order,family,genus,mOTU
0.0035980303142585796,0.9923083200711316,0.5079405038915189,0.4873767685445424,0.5285042392384954,0.008352724063227152,0.22718446601941747,0.23553719008264462,0.995065327680844,ref_mOTU_v31_03691,2 Bacteria,1239 Firmicutes,909932 Negativicutes,1843489 Veillonellales,31977 Veillonellaceae,39948 Dialister,Dialister invisus [Dialister invisus CAG:218/Dialister invisus]
0.02638119965739565,0.45869491119907635,0.5063753710984514,0.4827767783536905,0.5299739638432124,-0.0017993260049747328,0.3912621359223301,0.3894628099173554,0.5890671284629599,ref_mOTU_v31_03692,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,189330 Dorea,Dorea longicatena [Dorea longicatena CAG:42/Dorea longicatena]
-0.07035266411753097,0.07863640713084104,0.48031673754312765,0.455466404437965,0.5051670706482903,-0.055349835513118784,0.5067961165048543,0.45144628099173556,0.16049201347512196,ref_mOTU_v31_03693,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,189330 Dorea,Dorea longicatena [Dorea sp. 42_8/Dorea longicatena]
0.04049686598664549,0.22867635103373604,0.5060519136644468,0.49280356908416667,0.5193002582447269,0.011259327609724798,0.09514563106796116,0.10640495867768596,0.36572093486572116,ref_mOTU_v31_03694,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,2057233 Absiella,Absiella dolichum [Eubacterium dolichum CAG:375/Absiella dolichum]
0.161364261571724,1.4698974634316553e-6,0.54164426703041,0.5228909239484695,0.5603976101123506,0.06941747572815535,0.18058252427184465,0.25,1.7443963873255186e-5,ref_mOTU_v31_03695,2157 Archaea,28890 Euryarchaeota,183925 Methanobacteria,2158 Methanobacteriales,2159 Methanobacteriaceae,2172 Methanobrevibacter,Methanobrevibacter smithii [Methanobrevibacter smithii CAG:186/Methanobrevibacter sp. A54/Methanobrevibacter smithii]
0.1995009328728472,2.3183909120577928e-8,0.5628400064190002,0.5379162296535867,0.5877637831844138,0.08712589264222098,0.4893203883495146,0.5764462809917356,3.937267324787803e-7,ref_mOTU_v31_03697,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,1853231 Odoribacteraceae,283168 Odoribacter,Odoribacter splanchnicus [Odoribacter splanchnicus CAG:14/Odoribacter sp. N15.MGS-14/Odoribacter sp. N54.MGS-14/Odoribacter sp. UNK.MGS-12/Odoribacter sp. 43_10/Odoribacter splanchnicus]
0.05504860530614735,0.45145433801863777,0.5160469991173875,0.49531085504413525,0.5367831431906398,0.035858140094680246,0.25339805825242717,0.2892561983471074,0.5825800179481826,ref_mOTU_v31_03698,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,577309 Paraprevotella,Paraprevotella clara [Paraprevotella clara CAG:116/Paraprevotella clara]
0,0.5873676686221506,0.5009648559736821,0.49098753244351095,0.5109421795038532,0.0023870657145149687,0.05339805825242718,0.05578512396694215,0.7021324679524495,ref_mOTU_v31_03699,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,577309 Paraprevotella,Paraprevotella xylaniphila
0.1144291458809682,0.045178218302912465,0.5271714274251785,0.5076314840065487,0.5467113708438084,0.04818262055684827,0.20388349514563106,0.25206611570247933,0.10253581803771607,ref_mOTU_v31_03700,2 Bacteria,1239 Firmicutes,909932 Negativicutes,1843488 Acidaminococcales,909930 Acidaminococcaceae,33024 Phascolarctobacterium,Phascolarctobacterium succinatutens
-0.0423388540242443,0.25496873618524274,0.4896588903153334,0.4656534758735041,0.5136643047571627,0.01696220813608279,0.2970873786407767,0.3140495867768595,0.38727282537206864,ref_mOTU_v31_03701,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,838 Prevotella,Prevotella copri [Prevotella copri CAG:164/Prevotella copri]
-0.37713333185439246,2.9845017790296626e-17,0.39769317178849395,0.37417847502400314,0.42120786855298475,-0.18380807189280268,0.46893203883495144,0.28512396694214875,2.09981018024587e-15,ref_mOTU_v31_03702,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia intestinalis [Roseburia intestinalis CAG:13/Roseburia intestinalis]
0.32401221550881654,1.6644097264787332e-12,0.5851936732728878,0.5603067513323646,0.6100805952134111,0.13148920805584535,0.4077669902912621,0.5392561983471075,5.653253726143283e-11,ref_mOTU_v31_03703,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,572511 Blautia,[Ruminococcus] torques [[Ruminococcus] torques CAG:61/Roseburia sp. UNK.MGS-15/uncultured Ruminococcus sp./[Ruminococcus] torques/Lachnospiraceae bacterium 1_1_57FAA/Lachnospiraceae bacterium 3_1_46FAA/Lachnospiraceae bacterium 8_1_57FAA]
0,0.5808991147874791,0.49956320709299523,0.48710826464037044,0.51201814954562,-5.395972077349015e-4,0.0883495145631068,0.0878099173553719,0.6977873512995938,ref_mOTU_v31_03804,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium botulinum/paraputrificum
0.10371433191436119,5.507862708636294e-4,0.5350808392842815,0.5167739374196326,0.5533877411489304,0.07167014362513038,0.18349514563106797,0.25516528925619836,0.002825648316670182,ref_mOTU_v31_03846,2 Bacteria,201174 Actinobacteria,1760 Actinobacteria,2037 Actinomycetales,2049 Actinomycetaceae,1654 Actinomyces,Actinomyces marseillensis/pacaensis [Actinomyces sp. S6-Spd3/Actinomyces marseillensis/Actinomyces pacaensis]
0,0.002305659311937345,0.5102693974163524,0.49979040989764617,0.5207483849350585,0.019762496991093642,0.05048543689320388,0.07024793388429752,0.009960852729203004,ref_mOTU_v31_03862,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,838 Prevotella,Prevotella bivia
0.1413222968222361,8.00315929107024e-5,0.5432590467784641,0.5206620818351729,0.5658560117217554,0.06114498916793709,0.341747572815534,0.40289256198347106,5.399391713496017e-4,ref_mOTU_v31_03928,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,1392389 Intestinimonas,Intestinimonas butyriciproducens [Intestinimonas butyriciproducens/uncultured Clostridium sp.]
0.08831687825337584,0.0014207750413118153,0.5290534983551312,0.5119422255470144,0.5461647711632479,0.05546617989248173,0.1563106796116505,0.21177685950413222,0.00659590241079748,ref_mOTU_v31_03929,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,100883 Coprobacillus,Coprobacillus cateniformis [Coprobacillus cateniformis/Clostridia bacterium UC5.1-1E3]
0,0.44772278608555316,0.5027812324480463,0.49310016621134395,0.5124622986847486,0.005175318944074463,0.04854368932038835,0.05371900826446281,0.5799446424101321,ref_mOTU_v31_03965,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sinensis [Streptococcus sinensis/Streptococcus sp. DD04]
0.009592418594353865,0.14861279537576852,0.5060479017892963,0.4914889787135315,0.520606824865061,0.010747813528043021,0.11941747572815534,0.13016528925619836,0.2642303311283971,ref_mOTU_v31_03967,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus cristatus
0.07054061343844154,0.02117534920561397,0.5244749458396855,0.5025242776923292,0.5464256139870417,0.028249618871860727,0.32815533980582523,0.35640495867768596,0.05653296514098545,ref_mOTU_v31_03970,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus gordonii
0.046298235072413554,0.016655343975614648,0.5172455468185829,0.5007915639529368,0.5336995296842291,0.03236580277621762,0.15048543689320387,0.1828512396694215,0.048335255111398315,ref_mOTU_v31_04054,2 Bacteria,201174 Actinobacteria,1760 Actinobacteria,2037 Actinomycetales,2049 Actinomycetaceae,1654 Actinomyces,Actinomyces graevenitzii
0,0.663448708896006,0.5020972077348953,0.48989441135846395,0.5143000041113267,0.005223461445879804,0.08155339805825243,0.08677685950413223,0.7572386770134021,ref_mOTU_v31_04094,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,815 Bacteroidaceae,816 Bacteroides,Bacteroides coprophilus
0.016446316594813357,0.4692532465626621,0.5081110085854128,0.49300794072317883,0.5232140764476468,0.015439701516488796,0.12815533980582525,0.14359504132231404,0.5964057391796416,ref_mOTU_v31_04194,2 Bacteria,1239 Firmicutes,91061 Bacilli,1385 Bacillales,NA Bacillales fam. incertae sedis,1378 Gemella,Gemella haemolysans
0.05498264758080718,0.0033938932026936594,0.5176372061301452,0.5047569306873376,0.5305174815729528,0.03390034502126295,0.07766990291262135,0.1115702479338843,0.013479777438117962,ref_mOTU_v31_04195,2 Bacteria,1239 Firmicutes,91061 Bacilli,1385 Bacillales,90964 Staphylococcaceae,NA Staphylococcaceae gen. [Staphylococcus/Gemella],Staphylococcaceae sp. [Gemella haemolysans/Staphylococcus pasteuri]
0,0.0817639524889321,0.5073527641819787,0.4952963637177172,0.5194091646462402,0.014085693653213507,0.07475728155339806,0.08884297520661157,0.16639977934214487,ref_mOTU_v31_04230,2 Bacteria,201174 Actinobacteria,84998 Coriobacteriia,84999 Coriobacteriales,1643824 Atopobiaceae,1380 Atopobium,Atopobium rimae [Atopobium rimae/Atopobium sp. HMSC064B08]
0,2.0385393346624477e-6,0.5235938377597689,0.5135483767374724,0.5336392987820653,0.046473561742758566,0.03203883495145631,0.07851239669421488,2.3080014306235757e-5,ref_mOTU_v31_04269,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,86331 Mogibacterium,Mogibacterium timidum [Mogibacterium timidum/Mogibacterium sp. CM50]
0.49930654616706793,9.947201962122727e-61,0.6749488485918318,0.6571535067664998,0.6927441904171638,0.32857056888389635,0.08155339805825243,0.41012396694214875,9.797993932690887e-58,ref_mOTU_v31_04287,2 Bacteria,1239 Firmicutes,1737404 Tissierellia,1737405 Tissierellales,1570339 Peptoniphilaceae,543311 Parvimonas,Parvimonas micra
0.30509015358681923,2.026961155745989e-12,0.5908790018454625,0.5661560252067454,0.6156019784841796,0.13901749177565598,0.4446601941747573,0.5836776859504132,6.655189128032664e-11,ref_mOTU_v31_04300,2 Bacteria,1224 Proteobacteria,28221 Deltaproteobacteria,213115 Desulfovibrionales,194924 Desulfovibrionaceae,35832 Bilophila,Bilophila wadsworthia [Bilophila wadsworthia/Bilophila sp. 4_1_30]
-0.0028126813167414257,0.5801474694470994,0.49270189761694616,0.47181894359494064,0.5135848516389516,-0.022556768033378805,0.32524271844660196,0.30268595041322316,0.6977353570273417,ref_mOTU_v31_04303,2 Bacteria,1239 Firmicutes,91061 Bacilli,1385 Bacillales,NA Bacillales fam. incertae sedis,1378 Gemella,Gemella sanguinis
0,0.3608347009971211,0.49585172109443953,0.4854388648169675,0.5062645773719116,-0.008292545935970473,0.06407766990291262,0.05578512396694215,0.5013006776899356,ref_mOTU_v31_04329,2 Bacteria,1239 Firmicutes,909932 Negativicutes,909929 Selenomonadales,1843491 Selenomonadaceae,52225 Mitsuokella,Mitsuokella multacida
0.007390873089145082,0.8919966067325982,0.49229218486720694,0.473440219473825,0.5111441502605889,-0.023834550268795635,0.2407766990291262,0.21694214876033058,0.9346985719485205,ref_mOTU_v31_04336,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium saudiense/disporicum [Clostridium saudiense/uncultured Clostridium sp./Clostridium disporicum]
0.02949526730333533,0.004433795012561748,0.5207955548423333,0.5088162611805245,0.5327748485041421,0.041045494664206046,0.06019417475728155,0.1012396694214876,0.01673290454932307,ref_mOTU_v31_04568,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. [Eubacteriaceae/Clostridiaceae],NA Clostridiales gen. [Clostridium/Eubacterium],Clostridiales sp. [[Butyribacterium] methylotrophicum/Eubacterium limosum/Eubacterium callanderi]
0.008305885819753214,0.7861981732866571,0.5053934646553799,0.4842524076532837,0.5265345216574762,0.00928147316055522,0.32233009708737864,0.33161157024793386,0.8561696168652858,ref_mOTU_v31_04646,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1929297 Bittarella,Bittarella massiliensis [Clostridium sp. ATCC 29733/Bittarella massiliensis/Clostridium sp. DSM 4029]
0.4340261462047154,4.526354371094565e-30,0.6378465257161198,0.6154414881019586,0.6602515633302809,0.23263660434887268,0.2611650485436893,0.493801652892562,7.430765092546911e-28,ref_mOTU_v31_04652,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,1506553 Lachnoclostridium,[Clostridium] symbiosum [[Clostridium] symbiosum/Clostridia bacterium UC5.1-1A9/uncultured Clostridium sp./Clostridium sp. 7_3_54FAA]
-0.019169036409255706,0.5410247638214747,0.49951957795073415,0.47501251031356845,0.5240266455878999,-0.015519939019497664,0.48349514563106794,0.46797520661157027,0.6611779061589983,ref_mOTU_v31_04664,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,216572 Oscillospiraceae,459786 Oscillibacter,Oscillibacter sp. [Oscillibacter sp. ER4/Firmicutes bacterium CAG:129_59_24]
0.009835415434369957,0.16873365931616705,0.5014392602102222,0.48579186246112105,0.5170866579593234,1.544571932921568e-4,0.14757281553398058,0.14772727272727273,0.2865563007352147,ref_mOTU_v31_04702,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,191303 Turicibacter,Turicibacter sanguinis [Turicibacter sanguinis/Turicibacter sp. HGF1]
-0.07210021372231011,0.02399536499303536,0.47795474604830296,0.45842053911680375,0.49748895297980217,-0.04407446040279228,0.2796116504854369,0.23553719008264462,0.062362624058416444,ref_mOTU_v31_04703,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,191303 Turicibacter,Turicibacter sanguinis [Turicibacter sanguinis/Turicibacter sp. H121]
0,0.06901296863524173,0.5111028644788574,0.5003829420044986,0.5218227869532163,0.02195298082323678,0.05242718446601942,0.0743801652892562,0.1434130255394791,ref_mOTU_v31_04706,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171551 Porphyromonadaceae,NA Porphyromonadaceae gen. [Sanguibacteroides/Gabonibacter],Porphyromonadaceae sp. [Sanguibacteroides justesenii/Gabonibacter massiliensis]
0.361755188465993,3.8488629888194976e-19,0.6151212589264222,0.590636827423147,0.6396056904296974,0.16612974404236536,0.3679611650485437,0.5340909090909091,3.1592750366560043e-17,ref_mOTU_v31_04716,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1905344 Ruthenibacterium,Ruthenibacterium lactatiformans [Ruthenibacterium lactatiformans/Ruminococcaceae bacterium cv2/Subdoligranulum sp. 4_3_54A2FAA]
0.10349400426291154,0.018433147869256743,0.5207138128861429,0.5029838431572814,0.5384437826150045,0.03408288534060819,0.16116504854368932,0.1952479338842975,0.0514746153477484,ref_mOTU_v31_04772,2 Bacteria,1224 Proteobacteria,28216 Betaproteobacteria,80840 Burkholderiales,995019 Sutterellaceae,40544 Sutterella,Sutterella wadsworthensis [Sutterella sp. KLE1602/Sutterella sp. 63_29/Sutterella wadsworthensis]
0.21816755455952408,3.071560800452321e-15,0.5708973561742758,0.5521027195418116,0.5896919928067401,0.12908609484072853,0.1766990291262136,0.30578512396694213,1.44070828021216e-13,ref_mOTU_v31_04782,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,186828 Carnobacteriaceae,117563 Granulicatella,Granulicatella adiacens [Granulicatella sp. HMSC30F09/Granulicatella sp. HMSC31F03/Granulicatella sp. 572.rep1_STHE/Granulicatella sp. 572.rep2_STHE/Granulicatella adiacens]
0.06246515644229357,0.04831937670924881,0.5146127537511033,0.49395248496511185,0.5352730225370946,0.0165269196822595,0.2902912621359223,0.3068181818181818,0.10792423142541968,ref_mOTU_v31_04783,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. 263_SSPC
0,0.084521581494163,0.5062515044531813,0.49497221548014647,0.5175307934262162,0.01139773730241514,0.06504854368932039,0.07644628099173553,0.17060196264702981,ref_mOTU_v31_04788,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,186827 Aerococcaceae,46123 Abiotrophia,Abiotrophia defectiva [Abiotrophia sp. HMSC24B09/Abiotrophia defectiva]
0.039760001555817416,0.06394350256101981,0.5117282155179331,0.4991083170909824,0.5243481139448838,0.023631950573698157,0.07864077669902912,0.10227272727272728,0.13487012852806105,ref_mOTU_v31_04800,2 Bacteria,201174 Actinobacteria,1760 Actinobacteria,85006 Micrococcales,1268 Micrococcaceae,32207 Rothia,Rothia dentocariosa [Rothia sp. HMSC08A08/Rothia sp. HMSC071F11/Rothia sp. HMSC058E10/Rothia sp. HMSC064D08/Rothia sp. HMSC067H10/Rothia sp. HMSC065G12/Rothia sp. HMSC036D11/Rothia sp. HMSC069C01/Rothia sp. HMSC065D02/Rothia dentocariosa]
0.19899540513395944,1.855652212408231e-7,0.5586837037631388,0.534922468582287,0.5824449389439906,0.09971315092674315,0.4116504854368932,0.5113636363636364,2.57439074538325e-6,ref_mOTU_v31_04828,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,1506553 Lachnoclostridium,[Clostridium] citroniae [Clostridium sp. FS41/[Clostridium] citroniae/uncultured Clostridium sp.]
0.08834510632257328,0.07160945569170706,0.5219439541041483,0.4984217164973681,0.5454661917109285,0.05343015325363071,0.30194174757281556,0.35537190082644626,0.14849539759227673,ref_mOTU_v31_05069,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,815 Bacteroidaceae,816 Bacteroides,Bacteroides plebeius
-0.011843088975513715,0.734420135251759,0.49779798202679937,0.4736666148806814,0.5219293491729173,1.5245125571689e-4,0.43786407766990293,0.4380165289256198,0.8128132957561601,ref_mOTU_v31_05137,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. [Eubacteriaceae/Ruminococcaceae],NA Clostridiales gen. [Ruminococcus/Eubacterium],Clostridiales sp. [uncultured Eubacterium sp./uncultured Ruminococcus sp.]
0.0559109470488305,0.15403134299464635,0.5158880285645511,0.5007981184901652,0.5309779386389369,0.030438096766428627,0.1203883495145631,0.15082644628099173,0.2700889275772617,ref_mOTU_v31_05138,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. [Clostridiaceae/Ruminococcaceae],NA Clostridiales gen. [Ruminococcus/Clostridium],Clostridiales sp. [uncultured Ruminococcus sp./uncultured Clostridium sp.]
-0.08793683958439291,0.01145093921491802,0.47259437936291426,0.4473141148371537,0.4978746438886748,-0.021842654256599536,0.4815533980582524,0.4597107438016529,0.03558099409051814,ref_mOTU_v31_05139,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,572511 Blautia,Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]
-0.018087947954506994,0.45631943913978945,0.49209710743801655,0.46747538287710433,0.5167188319989288,-0.010015646313086768,0.4242718446601942,0.4142561983471074,0.5867815242202253,ref_mOTU_v31_05140,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,572511 Blautia,Blautia obeum [uncultured Ruminococcus sp./Blautia sp. Marseille-P3087/Blautia obeum]
0.1259967533869487,0.002037068806702318,0.539634317580037,0.516703176711052,0.562565458449022,0.07565594158709782,0.37475728155339805,0.45041322314049587,0.008917834553785704,ref_mOTU_v31_05236,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1926663 Phocea,Phocea massiliensis [Clostridia bacterium UC5.1-2F7/Phocea massiliensis]
0.06777527653691255,0.03018780798570832,0.5165108721816577,0.5024581579811205,0.5305635863821949,0.03216922089384579,0.09902912621359224,0.13119834710743802,0.07489922132474232,ref_mOTU_v31_05237,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1924093 Anaeromassilibacillus,Anaeromassilibacillus sp. [Clostridia bacterium UC5.1-1E11/Anaeromassilibacillus sp. Marseille-P3371]
0.3019975627326193,5.975849775013666e-11,0.5859845141619192,0.561128963145764,0.6108400651780744,0.12295193773569768,0.38737864077669903,0.5103305785123967,1.681774865253846e-9,ref_mOTU_v31_05238,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,946234 Flavonifractor,Flavonifractor plautii [Clostridia bacterium UC5.1-2H11/Flavonifractor plautii/Lachnospiraceae bacterium 7_1_58FAA]
-0.06170963859042871,0.07600956370473794,0.4836987482949531,0.4675176421119231,0.49987985447798305,-0.031037872101420227,0.1766990291262136,0.14566115702479338,0.15663058629532817,ref_mOTU_v31_05263,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,28050 Lachnospira,Lachnospira sp. [Clostridiales bacterium KLE1615/Clostridiales bacterium 41_21_two_genomes/uncultured Lachnospira sp.]
0.0218304367989728,0.017660480855303327,0.5138449811441868,0.49942696891259597,0.5282629933757775,0.026592714434726786,0.1087378640776699,0.1353305785123967,0.05042195258688051,ref_mOTU_v31_05264,2 Bacteria,201174 Actinobacteria,1760 Actinobacteria,85006 Micrococcales,1268 Micrococcaceae,32207 Rothia,Rothia mucilaginosa [Rothia sp. HMSC072B03/Rothia sp. HMSC062F03/Rothia sp. HMSC068F09/Rothia sp. HMSC072E10/Rothia mucilaginosa]
-0.035696457974456,0.8742626338418811,0.48895881810158065,0.4666521338402568,0.5112655023629046,-0.024612854047982025,0.3737864077669903,0.34917355371900827,0.9220007433985576,ref_mOTU_v31_05265,2 Bacteria,201174 Actinobacteria,1760 Actinobacteria,85006 Micrococcales,1268 Micrococcaceae,32207 Rothia,Rothia mucilaginosa [Rothia sp. HMSC071B01/Rothia sp. HMSC078H08/Rothia sp. HMSC065C03/Rothia sp. HMSC061D12/Rothia sp. HMSC069D01/Rothia sp. HMSC064F07/Rothia sp. HMSC075F09/Rothia sp. HMSC062H08/Rothia sp. HMSC065C12/Rothia sp. HMSC069C10/Rothia sp. HMSC065B04/Rothia sp. HMSC069C04/Rothia sp. HMSC073B08/Rothia sp. HMSC066G02/Rothia sp. HMSC068E02/Rothia sp. HMSC061E04/Rothia sp. HMSC072B04/Rothia sp. HMSC071C12/Rothia sp. HMSC066G07/Rothia sp. HMSC076D04/Rothia sp. HMSC066H02/Rothia sp. HMSC065D09/Rothia sp. HMSC061C12/Rothia mucilaginosa]
0.04190772479622202,0.24059840021116757,0.5087549145470593,0.4954698620508856,0.5220399670432331,0.01630024873625932,0.09320388349514563,0.10950413223140495,0.37498326615189886,ref_mOTU_v31_05273,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,2316020 Mediterraneibacter,Mediterraneibacter massiliensis [Mediterraneibacter massiliensis/uncultured Clostridium sp.]
0,0.019441024051517642,0.5174180574500521,0.5054436152528244,0.5293924996472797,0.03503369975126375,0.06310679611650485,0.0981404958677686,0.0537729687070998,ref_mOTU_v31_05384,2 Bacteria,32066 Fusobacteria,203490 Fusobacteriia,203491 Fusobacteriales,203492 Fusobacteriaceae,848 Fusobacterium,Fusobacterium ulcerans
0,8.337618304263744e-5,0.5249653975768274,0.5144633759811168,0.5354674191725379,0.04982147155580519,0.035922330097087375,0.08574380165289257,5.586771448775366e-4,ref_mOTU_v31_05385,2 Bacteria,32066 Fusobacteria,203490 Fusobacteriia,203491 Fusobacteriales,203492 Fusobacteriaceae,848 Fusobacterium,Fusobacterium varium [Fusobacterium sp. HMSC073F01/Fusobacterium varium]
-2.2910180567842545e-4,0.976333324282775,0.5031342774612855,0.48790381640713876,0.5183647385154322,0.007610527160394759,0.13495145631067962,0.14256198347107438,0.9863469994036239,ref_mOTU_v31_05400,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,2005525 Tannerellaceae,375288 Parabacteroides,Parabacteroides johnsonii
0.1827604950896075,7.33637652908584e-5,0.5502622763379603,0.5253622490684648,0.5751623036074558,0.07330899462408724,0.5155339805825243,0.5888429752066116,5.018285334131634e-4,ref_mOTU_v31_05401,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,2005525 Tannerellaceae,375288 Parabacteroides,Parabacteroides merdae [Parabacteroides sp. merdae-related_45_40/Parabacteroides merdae]
-0.0023654024868122216,0.79848487983886,0.49852964775736175,0.4831464108003453,0.5139128847143781,-0.0031934526197544555,0.1436893203883495,0.14049586776859505,0.8642940732321726,ref_mOTU_v31_05920,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,61170 Holdemania,Holdemania sp. Marseille-P2844
0.07386501535463215,0.026582077509254252,0.5255115140816817,0.5021311895558964,0.548891838607467,0.03281312685549226,0.4155339805825243,0.44834710743801653,0.06683692447445046,ref_mOTU_v31_05921,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,61170 Holdemania,Holdemania filiformis
-0.03147796203844419,0.0064466087228647415,0.48715999358099976,0.4724760309842502,0.5018439561777494,-0.025260771884778946,0.1378640776699029,0.11260330578512397,0.02243784308134901,ref_mOTU_v31_05988,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,204475 Gemmiger,Gemmiger formicilis [Subdoligranulum sp. 60_17/Gemmiger formicilis]
0,0.0019023792675189498,0.5048598852603707,0.4923774033379678,0.5173423671827736,0.007476129342854854,0.08446601941747572,0.09194214876033058,0.008365373118331097,ref_mOTU_v31_06035,2 Bacteria,508458 Synergistetes,649775 Synergistia,649776 Synergistales,649777 Synergistaceae,638847 Pyramidobacter,Pyramidobacter piscolens
-0.30437773640960986,1.1772580601237502e-10,0.4190774693091551,0.39422751337370054,0.4439274252446097,-0.1338802856455107,0.6194174757281553,0.4855371900826446,3.0515768137418263e-9,ref_mOTU_v31_06108,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,216851 Faecalibacterium,Faecalibacterium prausnitzii [uncultured Faecalibacterium sp./Faecalibacterium prausnitzii]
-0.1518327965920386,0.0023339719054137503,0.45917415550028085,0.4342955672397532,0.4840527437608085,-0.05693252025996953,0.5466019417475728,0.4896694214876033,0.010039136798395389,ref_mOTU_v31_06109,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,216851 Faecalibacterium,Faecalibacterium prausnitzii
